,match_id,inning,over,ball
55246,234,1,7,1
55247,234,1,7,1
55248,234,1,7,1
55249,234,1,8,1
55250,234,1,8,1
55251,234,1,8,1
55252,234,1,8,1
55253,234,1,8,1
55254,234,1,8,1
55255,234,1,9,1
55256,234,1,9,1
55257,234,1,9,1
55258,234,1,9,1
55259,234,1,9,1
55260,234,1,9,1
55261,234,1,10,1
55262,234,1,10,1
55263,234,1,10,1
55264,234,1,10,1
55265,234,1,10,1
55266,234,1,10,1
55267,234,1,11,1
55268,234,1,11,1
55269,234,1,11,1
55270,234,1,11,1
55271,234,1,11,1
55272,234,1,11,1
55273,234,1,12,1
55274,234,1,12,1
55275,234,1,12,1
55276,234,1,12,1
55277,234,1,12,1
55278,234,1,12,1
55279,234,1,13,1
55280,234,1,13,1
55281,234,1,13,1
55282,234,1,13,1
55283,234,1,13,1
55284,234,1,13,1
55285,234,1,14,1
55286,234,1,14,1
55287,234,1,14,1
55288,234,1,14,1
55289,234,1,14,1
55290,234,1,14,1
55291,234,1,15,1
55292,234,1,15,1
55293,234,1,15,1
55294,234,1,15,1
55295,234,1,15,1
55296,234,1,15,1
55297,234,1,15,1
55298,234,1,16,1
55299,234,1,16,1
55300,234,1,16,1
55301,234,1,16,1
55302,234,1,16,1
55303,234,1,16,1
55304,234,1,17,1
55305,234,1,17,1
55306,234,1,17,1
55307,234,1,17,1
55308,234,1,17,1
55309,234,1,17,1
55310,234,1,17,1
55311,234,1,18,1
55312,234,1,18,1
55313,234,1,18,1
55314,234,1,18,1
55315,234,1,18,1
55316,234,1,18,1
55317,234,1,19,1
55318,234,1,19,1
55319,234,1,19,1
55320,234,1,19,1
55321,234,1,19,1
55322,234,1,19,1
55323,234,1,20,1
55324,234,1,20,1
55325,234,1,20,1
55326,234,1,20,1
55327,234,1,20,1
55328,234,1,20,1
55329,234,1,20,1
55330,234,2,1,1
55331,234,2,1,1
55332,234,2,1,1
55333,234,2,1,1
55334,234,2,1,1
55335,234,2,1,1
55336,234,2,2,1
55337,234,2,2,1
55338,234,2,2,1
55339,234,2,2,1
55340,234,2,2,1
55341,234,2,2,1
55342,234,2,3,1
55343,234,2,3,1
55344,234,2,3,1
55345,234,2,3,1
55346,234,2,3,1
55347,234,2,3,1
55348,234,2,3,1
55349,234,2,4,1
55350,234,2,4,1
55351,234,2,4,1
55352,234,2,4,1
55353,234,2,4,1
55354,234,2,4,1
55355,234,2,5,1
55356,234,2,5,1
55357,234,2,5,1
55358,234,2,5,1
55359,234,2,5,1
55360,234,2,5,1
55361,234,2,6,1
55362,234,2,6,1
55363,234,2,6,1
55364,234,2,6,1
55365,234,2,6,1
55366,234,2,6,1
55367,234,2,6,1
55368,234,2,7,1
55369,234,2,7,1
55370,234,2,7,1
55371,234,2,7,1
55372,234,2,7,1
55373,234,2,7,1
55374,234,2,8,1
55375,234,2,8,1
55376,234,2,8,1
55377,234,2,8,1
55378,234,2,8,1
55379,234,2,8,1
55380,234,2,9,1
55381,234,2,9,1
55382,234,2,9,1
55383,234,2,9,1
55384,234,2,9,1
55385,234,2,9,1
55386,234,2,10,1
55387,234,2,10,1
55388,234,2,10,1
55389,234,2,10,1
55390,234,2,10,1
55391,234,2,10,1
55392,234,2,11,1
55393,234,2,11,1
55394,234,2,11,1
55395,234,2,11,1
55396,234,2,11,1
55397,234,2,11,1
55398,234,2,12,1
55399,234,2,12,1
55400,234,2,12,1
55401,234,2,12,1
55402,234,2,12,1
55403,234,2,12,1
55404,234,2,13,1
55405,234,2,13,1
55406,234,2,13,1
55407,234,2,13,1
55408,234,2,13,1
55409,234,2,13,1
55410,234,2,14,1
55411,234,2,14,1
55412,234,2,14,1
55413,234,2,14,1
55414,234,2,14,1
55415,234,2,14,1
55416,234,2,14,1
55417,234,2,14,1
55418,234,2,15,1
55419,234,2,15,1
55420,234,2,15,1
55421,234,2,15,1
55422,234,2,15,1
55423,234,2,15,1
55424,234,2,16,1
55425,234,2,16,1
55426,234,2,16,1
55427,234,2,16,1
55428,234,2,16,1
55429,234,2,16,1
55430,234,2,16,1
55431,234,2,17,1
55432,234,2,17,1
55433,234,2,17,1
55434,234,2,17,1
55435,234,2,17,1
55436,234,2,17,1
55437,234,2,18,1
55438,234,2,18,1
55439,234,2,18,1
55440,234,2,18,1
55441,234,2,18,1
55442,234,2,18,1
55443,234,2,19,1
55444,234,2,19,1
55445,234,2,19,1
55446,234,2,19,1
55447,234,2,19,1
55448,234,2,19,1
55449,234,2,20,1
55450,234,2,20,1
55451,234,2,20,1
55452,234,2,20,1
55453,234,2,20,1
55454,234,2,20,1
55455,235,1,1,1
55456,235,1,1,1
55457,235,1,1,1
55458,235,1,1,1
55459,235,1,1,1
55460,235,1,1,1
55461,235,1,2,1
55462,235,1,2,1
55463,235,1,2,1
55464,235,1,2,1
55465,235,1,2,1
55466,235,1,2,1
55467,235,1,3,1
55468,235,1,3,1
55469,235,1,3,1
55470,235,1,3,1
55471,235,1,3,1
55472,235,1,3,1
55473,235,1,4,1
55474,235,1,4,1
55475,235,1,4,1
55476,235,1,4,1
55477,235,1,4,1
55478,235,1,4,1
55479,235,1,4,1
55480,235,1,5,1
55481,235,1,5,1
55482,235,1,5,1
55483,235,1,5,1
55484,235,1,5,1
55485,235,1,5,1
55486,235,1,6,1
55487,235,1,6,1
55488,235,1,6,1
55489,235,1,6,1
55490,235,1,6,1
55491,235,1,6,1
55492,235,1,7,1
55493,235,1,7,1
55494,235,1,7,1
55495,235,1,7,1
55496,235,1,7,1
55497,235,1,7,1
55498,235,1,8,1
55499,235,1,8,1
55500,235,1,8,1
55501,235,1,8,1
55502,235,1,8,1
55503,235,1,8,1
55504,235,1,9,1
55505,235,1,9,1
55506,235,1,9,1
55507,235,1,9,1
55508,235,1,9,1
55509,235,1,9,1
55510,235,1,10,1
55511,235,1,10,1
55512,235,1,10,1
55513,235,1,10,1
55514,235,1,10,1
55515,235,1,10,1
55516,235,1,11,1
55517,235,1,11,1
55518,235,1,11,1
55519,235,1,11,1
55520,235,1,11,1
55521,235,1,11,1
55522,235,1,12,1
55523,235,1,12,1
55524,235,1,12,1
55525,235,1,12,1
55526,235,1,12,1
55527,235,1,12,1
55528,235,1,13,1
55529,235,1,13,1
55530,235,1,13,1
55531,235,1,13,1
55532,235,1,13,1
55533,235,1,13,1
55534,235,1,14,1
55535,235,1,14,1
55536,235,1,14,1
55537,235,1,14,1
55538,235,1,14,1
55539,235,1,14,1
55540,235,1,15,1
55541,235,1,15,1
55542,235,1,15,1
55543,235,1,15,1
55544,235,1,15,1
55545,235,1,15,1
55546,235,1,16,1
55547,235,1,16,1
55548,235,1,16,1
55549,235,1,16,1
55550,235,1,16,1
55551,235,1,16,1
55552,235,1,17,1
55553,235,1,17,1
55554,235,1,17,1
55555,235,1,17,1
55556,235,1,17,1
55557,235,1,17,1
55558,235,1,18,1
55559,235,1,18,1
55560,235,1,18,1
55561,235,1,18,1
55562,235,1,18,1
55563,235,1,18,1
55564,235,1,19,1
55565,235,1,19,1
55566,235,1,19,1
55567,235,1,19,1
55568,235,1,19,1
55569,235,1,19,1
55570,235,1,20,1
55571,235,1,20,1
55572,235,1,20,1
55573,235,1,20,1
55574,235,1,20,1
55575,235,1,20,1
55576,235,2,1,1
55577,235,2,1,1
55578,235,2,1,1
55579,235,2,1,1
55580,235,2,1,1
55581,235,2,1,1
55582,235,2,2,1
55583,235,2,2,1
55584,235,2,2,1
55585,235,2,2,1
55586,235,2,2,1
55587,235,2,2,1
55588,235,2,3,1
55589,235,2,3,1
55590,235,2,3,1
55591,235,2,3,1
55592,235,2,3,1
55593,235,2,3,1
55594,235,2,3,1
55595,235,2,4,1
55596,235,2,4,1
55597,235,2,4,1
55598,235,2,4,1
55599,235,2,4,1
55600,235,2,4,1
55601,235,2,5,1
55602,235,2,5,1
55603,235,2,5,1
55604,235,2,5,1
55605,235,2,5,1
55606,235,2,5,1
55607,235,2,6,1
55608,235,2,6,1
55609,235,2,6,1
55610,235,2,6,1
55611,235,2,6,1
55612,235,2,6,1
55613,235,2,6,1
55614,235,2,7,1
55615,235,2,7,1
55616,235,2,7,1
55617,235,2,7,1
55618,235,2,7,1
55619,235,2,7,1
55620,235,2,8,1
55621,235,2,8,1
55622,235,2,8,1
55623,235,2,8,1
55624,235,2,8,1
55625,235,2,8,1
55626,235,2,9,1
55627,235,2,9,1
55628,235,2,9,1
55629,235,2,9,1
55630,235,2,9,1
55631,235,2,9,1
55632,235,2,10,1
55633,235,2,10,1
55634,235,2,10,1
55635,235,2,10,1
55636,235,2,10,1
55637,235,2,10,1
55638,235,2,11,1
55639,235,2,11,1
55640,235,2,11,1
55641,235,2,11,1
55642,235,2,11,1
55643,235,2,11,1
55644,235,2,12,1
55645,235,2,12,1
55646,235,2,12,1
55647,235,2,12,1
55648,235,2,12,1
55649,235,2,12,1
55650,235,2,13,1
55651,235,2,13,1
55652,235,2,13,1
55653,235,2,13,1
55654,235,2,13,1
55655,235,2,13,1
55656,235,2,14,1
55657,235,2,14,1
55658,235,2,14,1
55659,235,2,14,1
55660,235,2,14,1
55661,235,2,14,1
55662,235,2,15,1
55663,235,2,15,1
55664,235,2,15,1
55665,235,2,15,1
55666,235,2,15,1
55667,235,2,15,1
55668,235,2,15,1
55669,235,2,16,1
55670,235,2,16,1
55671,235,2,16,1
55672,235,2,16,1
55673,235,2,16,1
55674,235,2,16,1
55675,235,2,17,1
55676,235,2,17,1
55677,235,2,17,1
55678,235,2,17,1
55679,235,2,17,1
55680,235,2,17,1
55681,235,2,18,1
55682,235,2,18,1
55683,235,2,18,1
55684,235,2,18,1
55685,235,2,18,1
55686,235,2,18,1
55687,235,2,19,1
55688,235,2,19,1
55689,235,2,19,1
55690,235,2,19,1
55691,235,2,19,1
55692,235,2,19,1
55693,235,2,20,1
55694,235,2,20,1
55695,235,2,20,1
55696,235,2,20,1
55697,235,2,20,1
55698,235,2,20,1
55699,236,1,1,1
55700,236,1,1,1
55701,236,1,1,1
55702,236,1,1,1
55703,236,1,1,1
55704,236,1,1,1
55705,236,1,2,1
55706,236,1,2,1
55707,236,1,2,1
55708,236,1,2,1
55709,236,1,2,1
55710,236,1,2,1
55711,236,1,3,1
55712,236,1,3,1
55713,236,1,3,1
55714,236,1,3,1
55715,236,1,3,1
55716,236,1,3,1
55717,236,1,4,1
55718,236,1,4,1
55719,236,1,4,1
55720,236,1,4,1
55721,236,1,4,1
55722,236,1,4,1
55723,236,1,5,1
55724,236,1,5,1
55725,236,1,5,1
55726,236,1,5,1
55727,236,1,5,1
55728,236,1,5,1
55729,236,1,6,1
55730,236,1,6,1
55731,236,1,6,1
55732,236,1,6,1
55733,236,1,6,1
55734,236,1,6,1
55735,236,1,7,1
55736,236,1,7,1
55737,236,1,7,1
55738,236,1,7,1
55739,236,1,7,1
55740,236,1,7,1
55741,236,1,7,1
55742,236,1,8,1
55743,236,1,8,1
55744,236,1,8,1
55745,236,1,8,1
55746,236,1,8,1
55747,236,1,8,1
55748,236,1,9,1
55749,236,1,9,1
55750,236,1,9,1
55751,236,1,9,1
55752,236,1,9,1
55753,236,1,9,1
55754,236,1,10,1
55755,236,1,10,1
55756,236,1,10,1
55757,236,1,10,1
55758,236,1,10,1
55759,236,1,10,1
55760,236,1,11,1
55761,236,1,11,1
55762,236,1,11,1
55763,236,1,11,1
55764,236,1,11,1
55765,236,1,11,1
55766,236,1,12,1
55767,236,1,12,1
55768,236,1,12,1
55769,236,1,12,1
55770,236,1,12,1
55771,236,1,12,1
55772,236,1,13,1
55773,236,1,13,1
55774,236,1,13,1
55775,236,1,13,1
55776,236,1,13,1
55777,236,1,13,1
55778,236,1,14,1
55779,236,1,14,1
55780,236,1,14,1
55781,236,1,14,1
55782,236,1,14,1
55783,236,1,14,1
55784,236,1,15,1
55785,236,1,15,1
55786,236,1,15,1
55787,236,1,15,1
55788,236,1,15,1
55789,236,1,15,1
55790,236,1,16,1
55791,236,1,16,1
55792,236,1,16,1
55793,236,1,16,1
55794,236,1,16,1
55795,236,1,16,1
55796,236,1,17,1
55797,236,1,17,1
55798,236,1,17,1
55799,236,1,17,1
55800,236,1,17,1
55801,236,1,17,1
55802,236,1,18,1
55803,236,1,18,1
55804,236,1,18,1
55805,236,1,18,1
55806,236,1,18,1
55807,236,1,18,1
55808,236,1,19,1
55809,236,1,19,1
55810,236,1,19,1
55811,236,1,19,1
55812,236,1,19,1
55813,236,1,19,1
55814,236,1,20,1
55815,236,1,20,1
55816,236,1,20,1
55817,236,1,20,1
55818,236,1,20,1
55819,236,1,20,1
55820,236,2,1,1
55821,236,2,1,1
55822,236,2,1,1
55823,236,2,1,1
55824,236,2,1,1
55825,236,2,1,1
55826,236,2,2,1
55827,236,2,2,1
55828,236,2,2,1
55829,236,2,2,1
55830,236,2,2,1
55831,236,2,2,1
55832,236,2,3,1
55833,236,2,3,1
55834,236,2,3,1
55835,236,2,3,1
55836,236,2,3,1
55837,236,2,3,1
55838,236,2,3,1
55839,236,2,4,1
55840,236,2,4,1
55841,236,2,4,1
55842,236,2,4,1
55843,236,2,4,1
55844,236,2,4,1
55845,236,2,5,1
55846,236,2,5,1
55847,236,2,5,1
55848,236,2,5,1
55849,236,2,5,1
55850,236,2,5,1
55851,236,2,6,1
55852,236,2,6,1
55853,236,2,6,1
55854,236,2,6,1
55855,236,2,6,1
55856,236,2,6,1
55857,236,2,6,1
55858,236,2,7,1
55859,236,2,7,1
55860,236,2,7,1
55861,236,2,7,1
55862,236,2,7,1
55863,236,2,7,1
55864,236,2,8,1
55865,236,2,8,1
55866,236,2,8,1
55867,236,2,8,1
55868,236,2,8,1
55869,236,2,8,1
55870,236,2,9,1
55871,236,2,9,1
55872,236,2,9,1
55873,236,2,9,1
55874,236,2,9,1
55875,236,2,9,1
55876,236,2,10,1
55877,236,2,10,1
55878,236,2,10,1
55879,236,2,10,1
55880,236,2,10,1
55881,236,2,10,1
55882,236,2,11,1
55883,236,2,11,1
55884,236,2,11,1
55885,236,2,11,1
55886,236,2,11,1
55887,236,2,11,1
55888,236,2,12,1
55889,236,2,12,1
55890,236,2,12,1
55891,236,2,12,1
55892,236,2,12,1
55893,236,2,12,1
55894,236,2,13,1
55895,236,2,13,1
55896,236,2,13,1
55897,236,2,13,1
55898,236,2,13,1
55899,236,2,13,1
55900,236,2,14,1
55901,236,2,14,1
55902,236,2,14,1
55903,236,2,14,1
55904,236,2,14,1
55905,236,2,14,1
55906,236,2,15,1
55907,236,2,15,1
55908,236,2,15,1
55909,236,2,15,1
55910,236,2,15,1
55911,236,2,15,1
55912,236,2,16,1
55913,236,2,16,1
55914,236,2,16,1
55915,236,2,16,1
55916,236,2,16,1
55917,236,2,16,1
55918,236,2,17,1
55919,236,2,17,1
55920,236,2,17,1
55921,236,2,17,1
55922,236,2,17,1
55923,236,2,17,1
55924,236,2,18,1
55925,236,2,18,1
55926,236,2,18,1
55927,236,2,18,1
55928,236,2,18,1
55929,236,2,18,1
55930,236,2,18,1
55931,236,2,19,1
55932,236,2,19,1
55933,236,2,19,1
55934,236,2,19,1
55935,236,2,19,1
55936,237,1,1,1
55937,237,1,1,1
55938,237,1,1,1
55939,237,1,1,1
55940,237,1,1,1
55941,237,1,1,1
55942,237,1,2,1
55943,237,1,2,1
55944,237,1,2,1
55945,237,1,2,1
55946,237,1,2,1
55947,237,1,2,1
55948,237,1,3,1
55949,237,1,3,1
55950,237,1,3,1
55951,237,1,3,1
55952,237,1,3,1
55953,237,1,3,1
55954,237,1,4,1
55955,237,1,4,1
55956,237,1,4,1
55957,237,1,4,1
55958,237,1,4,1
55959,237,1,4,1
55960,237,1,5,1
55961,237,1,5,1
55962,237,1,5,1
55963,237,1,5,1
55964,237,1,5,1
55965,237,1,5,1
55966,237,1,6,1
55967,237,1,6,1
55968,237,1,6,1
55969,237,1,6,1
55970,237,1,6,1
55971,237,1,6,1
55972,237,1,6,1
55973,237,1,7,1
55974,237,1,7,1
55975,237,1,7,1
55976,237,1,7,1
55977,237,1,7,1
55978,237,1,7,1
55979,237,1,8,1
55980,237,1,8,1
55981,237,1,8,1
55982,237,1,8,1
55983,237,1,8,1
55984,237,1,8,1
55985,237,1,9,1
55986,237,1,9,1
55987,237,1,9,1
55988,237,1,9,1
55989,237,1,9,1
55990,237,1,9,1
55991,237,1,10,1
55992,237,1,10,1
55993,237,1,10,1
55994,237,1,10,1
55995,237,1,10,1
55996,237,1,10,1
55997,237,1,11,1
55998,237,1,11,1
55999,237,1,11,1
56000,237,1,11,1
56001,237,1,11,1
56002,237,1,11,1
56003,237,1,11,1
56004,237,1,12,1
56005,237,1,12,1
56006,237,1,12,1
56007,237,1,12,1
56008,237,1,12,1
56009,237,1,12,1
56010,237,1,13,1
56011,237,1,13,1
56012,237,1,13,1
56013,237,1,13,1
56014,237,1,13,1
56015,237,1,13,1
56016,237,1,13,1
56017,237,1,13,1
56018,237,1,14,1
56019,237,1,14,1
56020,237,1,14,1
56021,237,1,14,1
56022,237,1,14,1
56023,237,1,14,1
56024,237,1,15,1
56025,237,1,15,1
56026,237,1,15,1
56027,237,1,15,1
56028,237,1,15,1
56029,237,1,15,1
56030,237,1,16,1
56031,237,1,16,1
56032,237,1,16,1
56033,237,1,16,1
56034,237,1,16,1
56035,237,1,16,1
56036,237,1,17,1
56037,237,1,17,1
56038,237,1,17,1
56039,237,1,17,1
56040,237,1,17,1
56041,237,1,17,1
56042,237,1,18,1
56043,237,1,18,1
56044,237,1,18,1
56045,237,1,18,1
56046,237,1,18,1
56047,237,1,18,1
56048,237,1,19,1
56049,237,1,19,1
56050,237,1,19,1
56051,237,1,19,1
56052,237,1,19,1
56053,237,1,19,1
56054,237,1,20,1
56055,237,1,20,1
56056,237,1,20,1
56057,237,1,20,1
56058,237,1,20,1
56059,237,1,20,1
56060,237,2,1,1
56061,237,2,1,1
56062,237,2,1,1
56063,237,2,1,1
56064,237,2,1,1
56065,237,2,1,1
56066,237,2,1,1
56067,237,2,2,1
56068,237,2,2,1
56069,237,2,2,1
56070,237,2,2,1
56071,237,2,2,1
56072,237,2,2,1
56073,237,2,3,1
56074,237,2,3,1
56075,237,2,3,1
56076,237,2,3,1
56077,237,2,3,1
56078,237,2,3,1
56079,237,2,3,1
56080,237,2,3,1
56081,237,2,4,1
56082,237,2,4,1
56083,237,2,4,1
56084,237,2,4,1
56085,237,2,4,1
56086,237,2,4,1
56087,237,2,4,1
56088,237,2,5,1
56089,237,2,5,1
56090,237,2,5,1
56091,237,2,5,1
56092,237,2,5,1
56093,237,2,5,1
56094,237,2,6,1
56095,237,2,6,1
56096,237,2,6,1
56097,237,2,6,1
56098,237,2,6,1
56099,237,2,6,1
56100,237,2,7,1
56101,237,2,7,1
56102,237,2,7,1
56103,237,2,7,1
56104,237,2,7,1
56105,237,2,7,1
56106,237,2,8,1
56107,237,2,8,1
56108,237,2,8,1
56109,237,2,8,1
56110,237,2,8,1
56111,237,2,8,1
56112,237,2,9,1
56113,237,2,9,1
56114,237,2,9,1
56115,237,2,9,1
56116,237,2,9,1
56117,237,2,9,1
56118,237,2,9,1
56119,237,2,9,1
56120,237,2,10,1
56121,237,2,10,1
56122,237,2,10,1
56123,237,2,10,1
56124,237,2,10,1
56125,237,2,10,1
56126,237,2,11,1
56127,237,2,11,1
56128,237,2,11,1
56129,237,2,11,1
56130,237,2,11,1
56131,237,2,11,1
56132,237,2,12,1
56133,237,2,12,1
56134,237,2,12,1
56135,237,2,12,1
56136,237,2,12,1
56137,237,2,12,1
56138,237,2,12,1
56139,237,2,13,1
56140,237,2,13,1
56141,237,2,13,1
56142,237,2,13,1
56143,237,2,13,1
56144,237,2,13,1
56145,237,2,14,1
56146,237,2,14,1
56147,237,2,14,1
56148,237,2,14,1
56149,237,2,14,1
56150,237,2,14,1
56151,237,2,15,1
56152,237,2,15,1
56153,237,2,15,1
56154,237,2,15,1
56155,237,2,15,1
56156,237,2,15,1
56157,237,2,15,1
56158,237,2,16,1
56159,237,2,16,1
56160,237,2,16,1
56161,237,2,16,1
56162,237,2,16,1
56163,237,2,16,1
56164,237,2,17,1
56165,237,2,17,1
56166,237,2,17,1
56167,237,2,17,1
56168,237,2,17,1
56169,237,2,17,1
56170,237,2,18,1
56171,237,2,18,1
56172,237,2,18,1
56173,237,2,18,1
56174,237,2,18,1
56175,237,2,18,1
56176,237,2,19,1
56177,237,2,19,1
56178,237,2,19,1
56179,237,2,19,1
56180,237,2,19,1
56181,238,1,1,1
56182,238,1,1,1
56183,238,1,1,1
56184,238,1,1,1
56185,238,1,1,1
56186,238,1,1,1
56187,238,1,2,1
56188,238,1,2,1
56189,238,1,2,1
56190,238,1,2,1
56191,238,1,2,1
56192,238,1,2,1
56193,238,1,2,1
56194,238,1,3,1
56195,238,1,3,1
56196,238,1,3,1
56197,238,1,3,1
56198,238,1,3,1
56199,238,1,3,1
56200,238,1,4,1
56201,238,1,4,1
56202,238,1,4,1
56203,238,1,4,1
56204,238,1,4,1
56205,238,1,4,1
56206,238,1,5,1
56207,238,1,5,1
56208,238,1,5,1
56209,238,1,5,1
56210,238,1,5,1
56211,238,1,5,1
56212,238,1,6,1
56213,238,1,6,1
56214,238,1,6,1
56215,238,1,6,1
56216,238,1,6,1
56217,238,1,6,1
56218,238,1,7,1
56219,238,1,7,1
56220,238,1,7,1
56221,238,1,7,1
56222,238,1,7,1
56223,238,1,7,1
56224,238,1,8,1
56225,238,1,8,1
56226,238,1,8,1
56227,238,1,8,1
56228,238,1,8,1
56229,238,1,8,1
56230,238,1,9,1
56231,238,1,9,1
56232,238,1,9,1
56233,238,1,9,1
56234,238,1,9,1
56235,238,1,9,1
56236,238,1,10,1
56237,238,1,10,1
56238,238,1,10,1
56239,238,1,10,1
56240,238,1,10,1
56241,238,1,10,1
56242,238,1,11,1
56243,238,1,11,1
56244,238,1,11,1
56245,238,1,11,1
56246,238,1,11,1
56247,238,1,11,1
56248,238,1,11,1
56249,238,1,12,1
56250,238,1,12,1
56251,238,1,12,1
56252,238,1,12,1
56253,238,1,12,1
56254,238,1,12,1
56255,238,1,13,1
56256,238,1,13,1
56257,238,1,13,1
56258,238,1,13,1
56259,238,1,13,1
56260,238,1,13,1
56261,238,1,13,1
56262,238,1,14,1
56263,238,1,14,1
56264,238,1,14,1
56265,238,1,14,1
56266,238,1,14,1
56267,238,1,14,1
56268,238,1,15,1
56269,238,1,15,1
56270,238,1,15,1
56271,238,1,15,1
56272,238,1,15,1
56273,238,1,15,1
56274,238,1,16,1
56275,238,1,16,1
56276,238,1,16,1
56277,238,1,16,1
56278,238,1,16,1
56279,238,1,16,1
56280,238,1,17,1
56281,238,1,17,1
56282,238,1,17,1
56283,238,1,17,1
56284,238,1,17,1
56285,238,1,17,1
56286,238,1,17,1
56287,238,1,18,1
56288,238,1,18,1
56289,238,1,18,1
56290,238,1,18,1
56291,238,2,1,1
56292,238,2,1,1
56293,238,2,1,1
56294,238,2,1,1
56295,238,2,1,1
56296,238,2,1,1
56297,238,2,2,1
56298,238,2,2,1
56299,238,2,2,1
56300,238,2,2,1
56301,238,2,2,1
56302,238,2,2,1
56303,238,2,2,1
56304,238,2,3,1
56305,238,2,3,1
56306,238,2,3,1
56307,238,2,3,1
56308,238,2,3,1
56309,238,2,3,1
56310,238,2,4,1
56311,238,2,4,1
56312,238,2,4,1
56313,238,2,4,1
56314,238,2,4,1
56315,238,2,4,1
56316,238,2,4,1
56317,238,2,5,1
56318,238,2,5,1
56319,238,2,5,1
56320,238,2,5,1
56321,238,2,5,1
56322,238,2,5,1
56323,238,2,5,1
56324,238,2,6,1
56325,238,2,6,1
56326,238,2,6,1
56327,238,2,6,1
56328,238,2,6,1
56329,238,2,6,1
56330,238,2,7,1
56331,238,2,7,1
56332,238,2,7,1
56333,238,2,7,1
56334,238,2,7,1
56335,238,2,7,1
56336,238,2,8,1
56337,238,2,8,1
56338,238,2,8,1
56339,238,2,8,1
56340,238,2,8,1
56341,238,2,8,1
56342,238,2,9,1
56343,238,2,9,1
56344,238,2,9,1
56345,238,2,9,1
56346,238,2,9,1
56347,238,2,9,1
56348,238,2,10,1
56349,238,2,10,1
56350,238,2,10,1
56351,238,2,10,1
56352,238,2,10,1
56353,238,2,10,1
56354,238,2,11,1
56355,238,2,11,1
56356,238,2,11,1
56357,238,2,11,1
56358,238,2,11,1
56359,238,2,11,1
56360,238,2,12,1
56361,238,2,12,1
56362,238,2,12,1
56363,238,2,12,1
56364,238,2,12,1
56365,238,2,12,1
56366,238,2,12,1
56367,238,2,13,1
56368,238,2,13,1
56369,238,2,13,1
56370,238,2,13,1
56371,238,2,13,1
56372,238,2,13,1
56373,238,2,14,1
56374,238,2,14,1
56375,238,2,14,1
56376,238,2,14,1
56377,238,2,14,1
56378,238,2,14,1
56379,238,2,14,1
56380,238,2,15,1
56381,238,2,15,1
56382,238,2,15,1
56383,238,2,15,1
56384,238,2,15,1
56385,238,2,15,1
56386,238,2,16,1
56387,238,2,16,1
56388,238,2,16,1
56389,238,2,16,1
56390,238,2,16,1
56391,238,2,16,1
56392,238,2,17,1
56393,238,2,17,1
56394,238,2,17,1
56395,238,2,17,1
56396,238,2,17,1
56397,238,2,17,1
56398,238,2,17,1
56399,239,1,1,1
56400,239,1,1,1
56401,239,1,1,1
56402,239,1,1,1
56403,239,1,1,1
56404,239,1,1,1
56405,239,1,2,1
56406,239,1,2,1
56407,239,1,2,1
56408,239,1,2,1
56409,239,1,2,1
56410,239,1,2,1
56411,239,1,2,1
56412,239,1,3,1
56413,239,1,3,1
56414,239,1,3,1
56415,239,1,3,1
56416,239,1,3,1
56417,239,1,3,1
56418,239,1,4,1
56419,239,1,4,1
56420,239,1,4,1
56421,239,1,4,1
56422,239,1,4,1
56423,239,1,4,1
56424,239,1,5,1
56425,239,1,5,1
56426,239,1,5,1
56427,239,1,5,1
56428,239,1,5,1
56429,239,1,5,1
56430,239,1,6,1
56431,239,1,6,1
56432,239,1,6,1
56433,239,1,6,1
56434,239,1,6,1
56435,239,1,6,1
56436,239,1,7,1
56437,239,1,7,1
56438,239,1,7,1
56439,239,1,7,1
56440,239,1,7,1
56441,239,1,7,1
56442,239,1,7,1
56443,239,1,8,1
56444,239,1,8,1
56445,239,1,8,1
56446,239,1,8,1
56447,239,1,8,1
56448,239,1,8,1
56449,239,1,9,1
56450,239,1,9,1
56451,239,1,9,1
56452,239,1,9,1
56453,239,1,9,1
56454,239,1,9,1
56455,239,1,10,1
56456,239,1,10,1
56457,239,1,10,1
56458,239,1,10,1
56459,239,1,10,1
56460,239,1,10,1
56461,239,1,11,1
56462,239,1,11,1
56463,239,1,11,1
56464,239,1,11,1
56465,239,1,11,1
56466,239,1,11,1
56467,239,1,12,1
56468,239,1,12,1
56469,239,1,12,1
56470,239,1,12,1
56471,239,1,12,1
56472,239,1,12,1
56473,239,1,13,1
56474,239,1,13,1
56475,239,1,13,1
56476,239,1,13,1
56477,239,1,13,1
56478,239,1,13,1
56479,239,1,14,1
56480,239,1,14,1
56481,239,1,14,1
56482,239,1,14,1
56483,239,1,14,1
56484,239,1,14,1
56485,239,1,15,1
56486,239,1,15,1
56487,239,1,15,1
56488,239,1,15,1
56489,239,1,15,1
56490,239,1,15,1
56491,239,1,16,1
56492,239,1,16,1
56493,239,1,16,1
56494,239,1,16,1
56495,239,1,16,1
56496,239,1,16,1
56497,239,1,17,1
56498,239,1,17,1
56499,239,1,17,1
56500,239,1,17,1
56501,239,1,17,1
56502,239,1,17,1
56503,239,1,18,1
56504,239,1,18,1
56505,239,1,18,1
56506,239,1,18,1
56507,239,1,18,1
56508,239,1,18,1
56509,239,1,18,1
56510,239,1,18,1
56511,239,1,19,1
56512,239,1,19,1
56513,239,1,19,1
56514,239,1,19,1
56515,239,1,19,1
56516,239,1,19,1
